month/day	vader compound	vader sentiment
2018-07-12	-0.77	negative
2018-07-13	1.2144	positive
2018-07-14	0.8315	positive
2018-07-15	-1.4076	negative
2018-07-16	-1.1095000000000002	negative
2018-07-17	1.5364	positive
2018-07-18	-0.09249999999999997	negative
2018-07-19	3.4563999999999995	positive
2018-07-20	2.3024999999999998	positive
2018-07-21	-0.5932	negative
2018-07-22	2.5581	positive
2018-07-23	1.9038	positive
2018-07-24	-2.9008000000000003	negative
2018-07-25	-1.8393000000000002	negative
2018-07-26	0.30629999999999996	positive
2018-07-27	-1.7365	negative
2018-07-28	1.1542	positive
2018-07-29	0.07769999999999999	positive
2018-07-30	-0.18799999999999994	negative
2018-07-31	2.9202	positive
2018-08-01	-0.5531	negative
2018-08-02	-1.2617000000000003	negative
2018-08-03	-1.3134000000000001	negative
2018-08-04	4.3512	positive
2018-08-05	0.5088999999999999	positive
2018-08-06	0.2517	positive
2018-08-07	6.7627999999999995	positive
2018-08-08	0.9867	positive
2018-08-09	2.9711	positive
2018-08-10	-0.2701	negative
2018-08-11	-0.5210999999999999	negative
2018-08-12	1.6315	positive
2018-08-13	0.8269	positive
2018-08-14	1.7385	positive
2018-08-15	1.6846999999999999	positive
2018-08-16	1.2997	positive
2018-08-17	-0.009000000000000119	negative
2018-08-18	0.43099999999999994	positive
2018-08-19	0.40750000000000003	positive
2018-08-20	1.6071	positive
2018-08-21	1.3605999999999998	positive
2018-08-22	0.4857	positive
2018-08-23	2.6166	positive
2018-08-24	0.03910000000000001	positive
2018-08-25	3.7109	positive
2018-08-26	2.3727	positive
2018-08-27	1.4775	positive
2018-08-28	-0.4693999999999998	negative
2018-08-29	-1.6731000000000003	negative
2018-08-30	-2.2129	negative
2018-08-31	0.8127	positive
2018-09-01	0.8119000000000001	positive
2018-09-02	0.1089	positive
2018-09-03	3.0554	positive
2018-09-04	-0.7937	negative
2018-09-05	-2.3535	negative
2018-09-06	1.4561000000000002	positive
2018-09-07	-1.0987	negative
2018-09-08	2.6189999999999998	positive
2018-09-09	0.5732999999999999	positive
2018-09-10	0.8392000000000001	positive
2018-09-11	-0.3635999999999999	negative
2018-09-12	0.9233	positive
2018-09-13	-1.8001	negative
2018-09-14	1.8089	positive
2018-09-15	1.4849999999999999	positive
2018-09-16	1.8835000000000002	positive
2018-09-17	-0.3319000000000001	negative
2018-09-18	1.0362	positive
2018-09-19	0.023099999999999954	positive
2018-09-20	-0.04460000000000003	negative
2018-09-21	3.0095	positive
2018-09-22	-0.6557	negative
2018-09-23	-3.3226	negative
2018-09-24	1.1006	positive
2018-09-25	3.8444	positive
2018-09-26	-0.5679000000000001	negative
2018-09-27	2.9116999999999997	positive
2018-09-28	0.9549	positive
2018-09-29	5.4235999999999995	positive
2018-09-30	1.7397	positive
2018-10-01	-3.4441	negative
2018-10-02	-0.8997000000000002	negative
2018-10-03	-2.871	negative
2018-10-04	0.4977999999999998	positive
2018-10-05	1.2248	positive
2018-10-06	-0.6357999999999999	negative
2018-10-07	0.6249	positive
2018-10-08	-1.1677	negative
2018-10-09	1.2903	positive
2018-10-10	0.19019999999999998	positive
2018-10-11	-0.7878	negative
2018-10-12	-1.5901	negative
2018-10-13	-0.11469999999999997	negative
2018-10-14	-1.0072999999999999	negative
2018-10-15	0.8031	positive
2018-10-16	1.7328999999999999	positive
2018-10-17	1.4227999999999996	positive
2018-10-18	0.5151	positive
2018-10-19	-0.8325	negative
2018-10-20	-1.7897	negative
2018-10-21	-0.7579	negative
2018-10-22	1.7202	positive
2018-10-23	-2.5182	negative
2018-10-24	0.0	neutral
2018-10-25	-0.9827999999999999	negative
2018-10-26	-0.2681000000000001	negative
2018-10-27	-2.0115	negative
2018-10-28	-0.7138999999999999	negative
2018-10-29	-2.5090999999999997	negative
2018-10-30	-1.2	negative
2018-10-31	-0.32510000000000006	negative
2018-11-01	0.05589999999999995	positive
2018-11-02	-0.12890000000000001	negative
2018-11-03	-0.6013999999999999	negative
2018-11-04	0.025300000000000003	positive
2018-11-05	0.28379999999999994	positive
2018-11-06	1.5895	positive
2018-11-07	-0.9849	negative
2018-11-08	0.6277999999999999	positive
2018-11-09	-2.0284	negative
2018-11-10	-3.8762	negative
2018-11-11	-0.5573	negative
2018-11-12	1.6092	positive
2018-11-13	2.105	positive
2018-11-14	0.1854	positive
2018-11-15	-0.5628	negative
2018-11-16	-0.7615	negative
2018-11-17	0.18780000000000008	positive
2018-11-18	1.1134	positive
2018-11-19	0.06169999999999992	positive
2018-11-20	0.5451000000000001	positive
2018-11-21	0.8902000000000001	positive
2018-11-22	0.0713000000000002	positive
2018-11-23	2.0324999999999998	positive
2018-11-24	1.9176	positive
2018-11-25	-1.2099	negative
2018-11-26	3.1958	positive
2018-11-27	1.5333999999999999	positive
2018-11-28	-0.43220000000000003	negative
2018-11-29	0.47350000000000003	positive
2018-11-30	0.6605	positive
2018-12-01	-0.4457	negative
2018-12-02	0.3887	positive
2018-12-03	-1.2843	negative
2018-12-04	0.8558	positive
2018-12-05	1.5189	positive
2018-12-06	-0.4948	negative
2018-12-07	-1.994	negative
2018-12-08	0.2137	positive
2018-12-09	-0.6051	negative
2018-12-10	-1.6303	negative
2018-12-11	-0.41300000000000014	negative
2018-12-12	0.5201	positive
2018-12-13	-0.6127	negative
2018-12-14	-0.22459999999999997	negative
2018-12-15	0.7968	positive
2018-12-16	-0.17220000000000002	negative
2018-12-17	-0.8523	negative
2018-12-18	-3.9307	negative
2018-12-19	-0.11549999999999994	negative
2018-12-20	-0.19109999999999983	negative
2018-12-21	2.1459	positive
2018-12-22	-0.18869999999999998	negative
2018-12-23	0.5032000000000001	positive
2018-12-24	-1.6398000000000001	negative
2018-12-25	0.6485	positive
2018-12-26	1.5076999999999998	positive
2018-12-27	-0.21720000000000006	negative
2018-12-28	-1.3602	negative
2018-12-29	0.6486	positive
2018-12-30	-2.2695999999999996	negative
2018-12-31	0.5253	positive
2019-01-01	-0.01990000000000003	negative
2019-01-02	1.1258	positive
2019-01-03	-2.8848000000000003	negative
2019-01-04	0.3081	positive
2019-01-05	-1.5151000000000001	negative
2019-01-06	0.5423	positive
2019-01-07	-0.3168000000000001	negative
2019-01-08	-0.9015	negative
2019-01-09	-0.8140000000000001	negative
2019-01-10	1.9144	positive
2019-01-11	-0.050499999999999934	negative
2019-01-12	0.1082	positive
2019-01-13	0.8133999999999999	positive
2019-01-14	2.137	positive
2019-01-15	0.25970000000000004	positive
2019-01-16	0.6249	positive
2019-01-17	0.037800000000000056	positive
2019-01-18	-0.9259	negative
2019-01-19	-2.604	negative
2019-01-20	0.9873000000000001	positive
2019-01-21	0.4954000000000001	positive
2019-01-22	-0.7087	negative
2019-01-23	-0.30830000000000013	negative
2019-01-24	-4.6046	negative
2019-01-25	-1.0155	negative
2019-01-26	0.22969999999999996	positive
2019-01-27	-0.5994	negative
2019-01-28	-0.145	negative
2019-01-29	2.9332000000000003	positive
2019-01-30	1.5506000000000002	positive
2019-01-31	-0.4069999999999999	negative
2019-02-01	1.1063	positive
2019-02-02	0.5599999999999999	positive
2019-02-03	0.8472000000000001	positive
2019-02-04	-1.2135	negative
2019-02-05	0.7795000000000001	positive
2019-02-06	1.4278	positive
2019-02-07	1.6966999999999999	positive
2019-02-08	-3.9852999999999996	negative
2019-02-09	1.7504	positive
2019-02-10	-1.1473	negative
2019-02-11	1.7689	positive
2019-02-12	-1.9644	negative
2019-02-13	6.7243	positive
2019-02-14	-0.9861	negative
2019-02-15	0.4137	positive
2019-02-16	1.0707	positive
2019-02-17	1.0301	positive
2019-02-18	-2.6053	negative
2019-02-19	1.3980000000000001	positive
2019-02-20	0.22819999999999996	positive
2019-02-21	-1.5591	negative
2019-02-22	-1.2288	negative
2019-02-23	-0.27359999999999995	negative
2019-02-24	-1.8635	negative
2019-02-25	0.23449999999999993	positive
2019-02-26	-0.14040000000000002	negative
2019-02-27	0.04070000000000007	positive
2019-02-28	-0.7853	negative
2019-03-01	0.8074	positive
2019-03-02	2.2577	positive
2019-03-03	-3.8486000000000002	negative
2019-03-04	-0.13770000000000002	negative
2019-03-05	0.447	positive
2019-03-06	1.1053	positive
2019-03-07	-0.7673000000000001	negative
2019-03-08	0.49640000000000006	positive
2019-03-09	-1.5656	negative
2019-03-10	2.419	positive
2019-03-11	-0.6996	negative
2019-03-12	-0.027200000000000002	negative
2019-03-13	0.6278000000000001	positive
2019-03-14	-0.0635	negative
2019-03-15	-0.8418000000000001	negative
2019-03-16	0.452	positive
2019-03-17	-0.40149999999999997	negative
2019-03-18	1.3129	positive
2019-03-19	1.3616000000000001	positive
2019-03-20	-1.1653	negative
2019-03-21	1.8361	positive
2019-03-22	-1.0223	negative
2019-03-23	2.2515	positive
2019-03-24	-0.21990000000000004	negative
2019-03-25	-0.5658	negative
2019-03-26	0.9513	positive
2019-03-27	1.5880999999999998	positive
2019-03-28	-0.9117	negative
2019-03-29	0.4087000000000002	positive
2019-03-30	2.4214	positive
2019-03-31	1.2469999999999999	positive
2019-04-01	-1.0350000000000001	negative
2019-04-02	-1.1652	negative
2019-04-03	0.7419999999999999	positive
2019-04-04	1.4678	positive
2019-04-05	0.8323000000000002	positive
2019-04-06	0.0	neutral
2019-04-07	-3.6029999999999998	negative
2019-04-08	-1.3925999999999998	negative
2019-04-09	-2.5605	negative
2019-04-10	-0.2732	negative
2019-04-11	1.3733	positive
2019-04-12	-2.3970000000000002	negative
2019-04-13	-1.2823	negative
2019-04-14	-1.4619	negative
2019-04-15	-0.6627	negative
2019-04-16	0.4912	positive
2019-04-17	1.7536999999999998	positive
2019-04-18	-1.2785	negative
2019-04-19	-0.9806999999999999	negative
2019-04-20	0.9929	positive
2019-04-21	-0.31799999999999995	negative
2019-04-22	-0.2616	negative
2019-04-23	0.7673000000000001	positive
2019-04-24	1.6378	positive
2019-04-25	0.4215	positive
2019-04-26	0.2732	positive
2019-04-27	0.4614000000000001	positive
2019-04-28	-0.25869999999999993	negative
2019-04-29	-2.3942	negative
2019-04-30	0.07349999999999995	positive
2019-05-01	1.2959	positive
2019-05-02	-0.9280999999999999	negative
2019-05-03	0.05070000000000002	positive
2019-05-04	0.9403	positive
2019-05-05	-0.06559999999999999	negative
2019-05-06	-0.6954	negative
2019-05-07	-1.3369	negative
2019-05-08	-0.15060000000000007	negative
2019-05-09	1.0436	positive
2019-05-10	0.8121	positive
2019-05-11	-0.4404	negative
2019-05-12	2.3907	positive
2019-05-13	0.4767	positive
2019-05-14	-1.0806	negative
2019-05-15	-0.04300000000000004	negative
2019-05-16	0.6058	positive
2019-05-17	0.9178999999999999	positive
2019-05-18	-0.8213	negative
2019-05-19	-2.4124	negative
2019-05-20	0.5235	positive
2019-05-21	1.4896	positive
2019-05-22	-0.42060000000000003	negative
2019-05-23	1.2458	positive
2019-05-24	-1.2262	negative
2019-05-25	0.9322	positive
2019-05-26	0.8392000000000001	positive
2019-05-27	0.42819999999999997	positive
2019-05-28	-0.2074999999999999	negative
2019-05-29	-0.8546	negative
2019-05-30	3.2067	positive
2019-05-31	-0.11120000000000002	negative
2019-06-01	-0.5540999999999999	negative
2019-06-02	-0.9041	negative
2019-06-03	0.0	neutral
2019-06-04	0.6892	positive
2019-06-05	-1.0331	negative
2019-06-06	-1.0867	negative
2019-06-07	-0.1531	negative
2019-06-08	1.2734999999999999	positive
2019-06-09	1.1281	positive
2019-06-10	-0.02350000000000002	negative
2019-06-11	-1.9003999999999999	negative
2019-06-12	-0.1286	negative
2019-06-13	-0.6748	negative
2019-06-14	-0.9188999999999998	negative
2019-06-15	1.6749	positive
2019-06-16	2.5315000000000003	positive
2019-06-17	1.196	positive
2019-06-18	-0.5575000000000001	negative
2019-06-19	-0.34400000000000003	negative
2019-06-20	0.5885	positive
2019-06-21	-1.1149	negative
2019-06-22	-1.6999	negative
2019-06-23	1.0816	positive
2019-06-24	1.9167	positive
2019-06-25	-1.1481999999999999	negative
2019-06-26	-0.12050000000000005	negative
2019-06-27	0.20090000000000002	positive
2019-06-28	-1.5595999999999999	negative
2019-06-29	-0.9684	negative
2019-06-30	-1.1952000000000003	negative
2019-07-01	1.807	positive
2019-07-02	0.8367000000000001	positive
2019-07-03	-4.5706999999999995	negative
2019-07-04	-1.8144999999999998	negative
2019-07-05	-0.29039999999999994	negative
2019-07-06	-0.5064000000000001	negative
2019-07-07	0.25870000000000004	positive
2019-07-08	1.3432	positive
2019-07-09	-0.6600000000000001	negative
2019-07-10	-2.1587	negative
2019-07-11	0.9394	positive
2019-07-12	0.5799	positive
2019-07-13	0.1812999999999999	positive
2019-07-14	-0.6753	negative
2019-07-15	-1.2523	negative
2019-07-16	-1.2669	negative
2019-07-17	1.2437	positive
2019-07-18	-0.6178000000000001	negative
2019-07-19	0.5994	positive
2019-07-20	0.5719	positive
2019-07-21	2.4129	positive
2019-07-22	-0.9855	negative
2019-07-23	-0.23320000000000002	negative
2019-07-24	-2.034	negative
2019-07-25	0.4019	positive
2019-07-26	0.02540000000000009	positive
2019-07-27	-0.5011000000000001	negative
2019-07-28	0.5508000000000001	positive
2019-07-29	1.8866	positive
2019-07-30	1.9811	positive
2019-07-31	0.33569999999999994	positive
2019-08-01	-0.2733	negative
2019-08-02	1.0263	positive
2019-08-03	0.23969999999999997	positive
2019-08-04	-0.7845	negative
2019-08-05	0.09560000000000007	positive
2019-08-06	-1.2802	negative
2019-08-07	1.5728000000000002	positive
2019-08-08	1.5028000000000001	positive
2019-08-09	-1.4732	negative
2019-08-10	0.15229999999999996	positive
2019-08-11	-0.9441999999999999	negative
2019-08-12	0.236	positive
2019-08-13	0.3862	positive
2019-08-14	-1.9638000000000002	negative
2019-08-15	-1.6288999999999998	negative
2019-08-16	-0.2806	negative
2019-08-17	-0.1531	negative
2019-08-18	1.7206000000000001	positive
2019-08-19	1.0833	positive
2019-08-20	-1.5112	negative
2019-08-21	-0.07179999999999997	negative
2019-08-22	2.7408	positive
2019-08-23	-0.7184	negative
2019-08-24	-0.22330000000000005	negative
2019-08-25	1.3643999999999998	positive
2019-08-26	2.7855	positive
2019-08-27	2.512	positive
2019-08-28	1.593	positive
2019-08-29	1.3874	positive
2019-08-30	-3.4191000000000003	negative
2019-08-31	0.6727000000000001	positive
2019-09-01	-0.8427999999999999	negative
2019-09-02	-1.1589999999999998	negative
2019-09-03	-1.7879	negative
2019-09-04	0.31829999999999997	positive
2019-09-05	-1.6864999999999999	negative
2019-09-06	0.6377	positive
2019-09-07	-0.5348999999999999	negative
2019-09-08	0.7313000000000001	positive
2019-09-09	0.0	neutral
2019-09-10	0.7908000000000001	positive
2019-09-11	2.2559	positive
2019-09-12	1.2121	positive
2019-09-13	0.9551000000000001	positive
2019-09-14	0.8126	positive
2019-09-15	1.456	positive
2019-09-16	0.26239999999999997	positive
2019-09-17	-0.10970000000000002	negative
2019-09-18	-0.9632	negative
2019-09-19	0.06520000000000004	positive
2019-09-20	-0.7696000000000001	negative
2019-09-21	0.0	neutral
2019-09-22	0.7098000000000001	positive
2019-09-23	-0.5642	negative
2019-09-24	0.9688999999999999	positive
2019-09-25	0.9995	positive
2019-09-26	1.9297	positive
2019-09-27	1.6203	positive
2019-09-28	1.8685	positive
2019-09-29	-0.014599999999999988	negative
2019-09-30	1.2831	positive
2019-10-01	0.6794	positive
2019-10-02	-0.9385	negative
2019-10-03	-1.6835	negative
2019-10-04	1.1636	positive
2019-10-05	0.031100000000000017	positive
2019-10-06	-0.5087999999999999	negative
2019-10-07	-1.0602	negative
2019-10-08	1.2226	positive
2019-10-09	0.11970000000000003	positive
2019-10-10	0.7801	positive
2019-10-11	-1.1546	negative
2019-10-12	-4.7001	negative
2019-10-13	-0.5719	negative
2019-10-14	0.038500000000000034	positive
2019-10-15	1.2738	positive
2019-10-16	0.445	positive
2019-10-17	2.4941	positive
2019-10-18	1.9146	positive
2019-10-19	2.8293	positive
2019-10-20	-0.7827	negative
2019-10-21	1.1144	positive
2019-10-22	-2.0013	negative
2019-10-23	0.05520000000000003	positive
2019-10-24	-2.5835	negative
2019-10-25	-0.8171999999999999	negative
2019-10-26	-0.3033	negative
2019-10-27	2.375	positive
2019-10-28	-1.2189999999999999	negative
2019-10-29	-0.8412999999999999	negative
2019-10-30	-0.7022	negative
2019-10-31	1.1183	positive
2019-11-01	-0.27490000000000003	negative
2019-11-02	-0.45449999999999996	negative
2019-11-03	1.8952	positive
2019-11-04	-0.7898000000000001	negative
2019-11-05	-0.4610000000000001	negative
2019-11-06	-1.0569	negative
2019-11-07	-1.6655000000000002	negative
2019-11-08	3.5953999999999997	positive
2019-11-09	0.0	neutral
2019-11-10	1.2372	positive
2019-11-11	1.0022	positive
2019-11-12	0.4270000000000001	positive
2019-11-13	-2.4582	negative
2019-11-14	-0.41349999999999987	negative
2019-11-15	-4.4678	negative
2019-11-16	0.8664	positive
2019-11-17	-0.17919999999999986	negative
2019-11-18	-1.532	negative
2019-11-19	2.4392	positive
2019-11-20	2.9619	positive
2019-11-21	1.8939	positive
2019-11-22	0.8987	positive
2019-11-23	0.7708	positive
2019-11-24	1.0317	positive
2019-11-25	-0.20620000000000005	negative
2019-11-26	0.4827	positive
2019-11-27	0.9084000000000001	positive
2019-11-28	1.8796	positive
2019-11-29	0.7513	positive
2019-11-30	-1.5008000000000001	negative
2019-12-01	0.09710000000000008	positive
2019-12-02	0.1531	positive
2019-12-03	1.1717	positive
2019-12-04	-0.6844	negative
2019-12-05	0.5443	positive
2019-12-06	2.0419	positive
2019-12-07	0.4404	positive
2019-12-08	-1.7603	negative
2019-12-09	2.0041	positive
2019-12-10	-0.6582	negative
2019-12-11	0.978	positive
2019-12-12	-0.21370000000000006	negative
2019-12-13	-0.8500000000000001	negative
2019-12-14	0.6519	positive
2019-12-15	-0.27009999999999995	negative
2019-12-16	-0.2687	negative
2019-12-17	0.8739	positive
2019-12-18	1.7228999999999999	positive
2019-12-19	-1.1460000000000001	negative
2019-12-20	0.2259	positive
2019-12-21	-0.3182	negative
2019-12-22	-1.2284	negative
2019-12-23	0.8227	positive
2019-12-24	0.0	neutral
2019-12-25	-0.3182	negative
2019-12-26	0.555	positive
2019-12-27	-0.7638	negative
2019-12-28	-0.5435	negative
2019-12-29	-2.2118	negative
2019-12-30	0.564	positive
2019-12-31	-1.1325	negative
2020-01-01	-2.1906	negative
2020-01-02	0.4019	positive
2020-01-03	0.37	positive
2020-01-04	0.441	positive
2020-01-05	-1.5649	negative
2020-01-06	0.8316	positive
2020-01-07	0.7687000000000002	positive
2020-01-08	-0.02510000000000001	negative
2020-01-09	0.8963000000000001	positive
2020-01-10	-0.3329	negative
2020-01-11	0.8265	positive
2020-01-12	-0.24589999999999995	negative
2020-01-13	-0.08509999999999994	negative
2020-01-14	-0.6551	negative
2020-01-15	0.2326999999999999	positive
2020-01-16	0.34240000000000015	positive
2020-01-17	-0.6809	negative
2020-01-18	0.7845	positive
2020-01-19	-1.194	negative
2020-01-20	1.1874	positive
2020-01-21	1.0311	positive
2020-01-22	-1.1361	negative
2020-01-23	-2.2	negative
2020-01-24	1.6596	positive
2020-01-25	-1.4768	negative
2020-01-26	-1.3441999999999998	negative
2020-01-27	-0.10849999999999993	negative
2020-01-28	-1.8281999999999998	negative
2020-01-29	1.7263	positive
2020-01-30	1.1963	positive
2020-01-31	-1.6221	negative
2020-02-01	-0.7505000000000001	negative
2020-02-02	0.31499999999999995	positive
2020-02-03	-0.5201	negative
2020-02-04	-1.2066999999999999	negative
2020-02-05	-1.7557	negative
2020-02-06	1.9615	positive
2020-02-07	-0.8613	negative
2020-02-08	-1.4446999999999999	negative
2020-02-09	1.4345999999999999	positive
2020-02-10	2.0075000000000003	positive
2020-02-11	-1.5363	negative
2020-02-12	1.677	positive
2020-02-13	-1.5394	negative
2020-02-14	-1.3255000000000001	negative
2020-02-15	-0.6035999999999999	negative
2020-02-16	-0.2263	negative
2020-02-17	0.05989999999999984	positive
2020-02-18	-0.2641000000000001	negative
2020-02-19	-1.5976	negative
2020-02-20	-0.45009999999999994	negative
2020-02-21	-1.5265	negative
2020-02-22	0.1901	positive
2020-02-23	-0.04809999999999994	negative
2020-02-24	-0.4019	negative
2020-02-25	1.4319	positive
2020-02-26	0.5445	positive
2020-02-27	-1.3225	negative
2020-02-28	-2.6317	negative
2020-02-29	-0.5106	negative
2020-03-01	-1.1844000000000001	negative
2020-03-02	-0.3359	negative
2020-03-03	0.44749999999999995	positive
2020-03-04	1.521	positive
2020-03-05	-0.0998	negative
2020-03-06	-0.4566	negative
2020-03-07	0.47820000000000007	positive
2020-03-08	0.0	neutral
2020-03-09	0.3537999999999999	positive
2020-03-10	0.2819	positive
2020-03-11	0.2839999999999999	positive
2020-03-12	1.0851	positive
2020-03-13	0.31920000000000004	positive
2020-03-14	-0.08700000000000008	negative
2020-03-15	-0.7077999999999999	negative
2020-03-16	0.9722	positive
2020-03-17	1.6895	positive
2020-03-18	0.8499	positive
2020-03-19	0.16579999999999995	positive
2020-03-20	2.0399000000000003	positive
2020-03-21	-0.6386999999999999	negative
2020-03-22	0.43789999999999996	positive
2020-03-23	-3.0297	negative
2020-03-24	-2.0459	negative
2020-03-25	0.6428	positive
2020-03-26	-1.6232	negative
2020-03-27	2.5244	positive
2020-03-28	-0.796	negative
2020-03-29	1.0019	positive
2020-03-30	3.1755	positive
2020-03-31	-3.7666	negative
2020-04-01	-0.986	negative
2020-04-02	1.8384	positive
2020-04-03	-0.41980000000000006	negative
2020-04-04	1.8985	positive
2020-04-05	-2.734	negative
2020-04-06	-0.366	negative
2020-04-07	-0.9065	negative
2020-04-08	0.5921000000000001	positive
2020-04-09	-4.8681	negative
2020-04-10	-0.4902	negative
2020-04-11	-2.2214	negative
2020-04-12	1.6305	positive
2020-04-13	-0.2134999999999999	negative
2020-04-14	-1.4952	negative
2020-04-15	-0.7371000000000001	negative
2020-04-16	2.1997	positive
2020-04-17	-1.8039	negative
2020-04-18	-0.5136000000000001	negative
2020-04-19	-1.8335	negative
2020-04-20	-0.9892000000000001	negative
2020-04-21	0.34	positive
2020-04-22	0.25	positive
2020-04-23	-0.08749999999999997	negative
2020-04-24	-0.3589000000000002	negative
2020-04-25	0.4776999999999999	positive
2020-04-26	-0.3760000000000001	negative
2020-04-27	0.6015999999999999	positive
2020-04-28	-0.05390000000000006	negative
2020-04-29	-0.2119000000000001	negative
2020-04-30	0.48979999999999996	positive
2020-05-01	0.245	positive
2020-05-02	-0.7824000000000001	negative
2020-05-03	-1.6739000000000002	negative
2020-05-04	2.4681	positive
2020-05-05	-2.4129	negative
2020-05-06	0.8285	positive
2020-05-07	-1.4453	negative
2020-05-08	-2.234	negative
2020-05-09	-0.5267	negative
2020-05-10	-1.2247000000000001	negative
2020-05-11	-1.5862	negative
2020-05-12	-0.49169999999999997	negative
2020-05-13	0.11380000000000001	positive
2020-05-14	-1.2493	negative
2020-05-15	-2.0327	negative
2020-05-16	1.0415999999999999	positive
2020-05-17	1.3068	positive
2020-05-18	-0.8604	negative
2020-05-19	0.6896000000000001	positive
2020-05-20	-0.3577999999999999	negative
2020-05-21	1.2810000000000001	positive
2020-05-22	-1.0137	negative
2020-05-23	-0.3036	negative
2020-05-24	-1.5459	negative
2020-05-25	-0.5965	negative
2020-05-26	-0.2702	negative
2020-05-27	-1.8948	negative
2020-05-28	0.11770000000000003	positive
2020-05-29	-0.7921000000000001	negative
2020-05-30	-1.4813	negative
2020-05-31	0.23850000000000005	positive
2020-06-01	0.3198000000000001	positive
2020-06-02	-0.48649999999999993	negative
2020-06-03	2.0103	positive
2020-06-04	-0.3766	negative
2020-06-05	1.5591	positive
2020-06-06	0.0037999999999999146	neutral
2020-06-07	1.4242000000000001	positive
2020-06-08	-1.1763000000000001	negative
2020-06-09	-0.8447	negative
2020-06-10	-0.5623999999999999	negative
2020-06-11	-2.912	negative
2020-06-12	-2.6784	negative
2020-06-13	-0.8141	negative
2020-06-14	-0.8674	negative
2020-06-15	3.0206	positive
2020-06-16	0.8005	positive
2020-06-17	0.5915	positive
2020-06-18	-0.01369999999999999	negative
2020-06-19	-0.35019999999999996	negative
2020-06-20	0.003200000000000036	neutral
2020-06-21	-0.39819999999999994	negative
2020-06-22	1.3158	positive
2020-06-23	-0.5397000000000001	negative
2020-06-24	0.3561000000000001	positive
2020-06-25	0.6711	positive
2020-06-26	-0.45220000000000005	negative
2020-06-27	-1.2165	negative
2020-06-28	1.2584	positive
2020-06-29	2.0578000000000003	positive
2020-06-30	1.2548000000000001	positive
2020-07-01	0.0	neutral
2020-07-02	1.9729999999999999	positive
2020-07-03	2.7312000000000003	positive
2020-07-04	1.512	positive
2020-07-05	-1.9299	negative
2020-07-06	-0.6022000000000001	negative
2020-07-07	-0.1878000000000002	negative
2020-07-08	-0.10019999999999996	negative
2020-07-09	-0.12079999999999996	negative
2020-07-10	0.6906	positive
2020-07-11	-0.043200000000000016	negative
2020-07-12	0.36240000000000006	positive
2020-07-13	0.8095	positive
2020-07-14	0.3246	positive
2020-07-15	0.5529000000000002	positive
2020-07-16	0.8382	positive
2020-07-17	1.0717999999999999	positive
2020-07-18	-1.1904000000000001	negative
2020-07-19	1.1545	positive
2020-07-20	-0.33899999999999997	negative
2020-07-21	0.7288	positive
2020-07-22	0.3453	positive
2020-07-23	0.7370000000000001	positive
2020-07-24	2.2087000000000003	positive
2020-07-25	-0.6249	negative
2020-07-26	0.7003	positive
2020-07-27	0.2056	positive
2020-07-28	-0.5	negative
2020-07-29	-1.6882000000000001	negative
2020-07-30	3.2985	positive
2020-07-31	0.9251	positive
2020-08-01	1.2238	positive
2020-08-02	-2.0574	negative
2020-08-03	-1.3013000000000001	negative
2020-08-04	-1.3255	negative
2020-08-05	0.6245999999999999	positive
2020-08-06	-0.5423	negative
2020-08-07	-1.3959	negative
2020-08-08	-0.3116	negative
2020-08-09	0.3605000000000001	positive
2020-08-10	0.9934000000000001	positive
2020-08-11	0.040999999999999925	positive
2020-08-12	0.7249999999999999	positive
2020-08-13	-0.31110000000000004	negative
2020-08-14	-1.1539	negative
2020-08-15	0.5067999999999999	positive
2020-08-16	-1.0235	negative
2020-08-17	-1.0375	negative
2020-08-18	0.9040999999999999	positive
2020-08-19	0.08740000000000003	positive
2020-08-20	0.7146	positive
2020-08-21	1.0388	positive
2020-08-22	0.08899999999999997	positive
2020-08-23	-1.0965	negative
2020-08-24	0.47830000000000006	positive
2020-08-25	1.0085000000000002	positive
2020-08-26	0.13290000000000002	positive
2020-08-27	1.8293	positive
2020-08-28	0.7805	positive
2020-08-29	-1.2142	negative
2020-08-30	0.45890000000000003	positive
2020-08-31	0.6798000000000001	positive
2020-09-01	-2.1169000000000002	negative
2020-09-02	-0.38769999999999993	negative
2020-09-03	2.0732	positive
2020-09-04	0.7426	positive
2020-09-05	0.8978999999999999	positive
2020-09-06	0.47459999999999997	positive
2020-09-07	-4.8931000000000004	negative
2020-09-08	-0.29250000000000004	negative
2020-09-09	0.6961999999999999	positive
2020-09-10	1.0234	positive
2020-09-11	0.5859	positive
2020-09-12	-1.7263000000000002	negative
2020-09-13	0.36319999999999997	positive
2020-09-14	-2.6156	negative
2020-09-15	0.6818	positive
2020-09-16	0.6637000000000001	positive
2020-09-17	-0.04810000000000003	negative
2020-09-18	1.2465000000000002	positive
2020-09-19	-0.4641	negative
2020-09-20	-0.23820000000000002	negative
2020-09-21	0.5826000000000001	positive
2020-09-22	0.3409	positive
2020-09-23	0.3894000000000002	positive
2020-09-24	-0.15880000000000005	negative
2020-09-25	-0.8428	negative
2020-09-26	0.9976	positive
2020-09-27	-4.6614	negative
2020-09-28	0.05879999999999996	positive
2020-09-29	-4.0097000000000005	negative
2020-09-30	0.07430000000000003	positive
2020-10-01	-1.6655000000000002	negative
2020-10-02	1.4531	positive
2020-10-03	-0.6597	negative
2020-10-04	0.7692	positive
